time,program
0.4961669445037842,"stable(A):- fixed(A).
"
1.294990062713623,"stable(A):- fixed(A).
stable(A):- mobile(B),lessStarts(B,A).
"
2.6724748611450195,"stable(A):- fixed(A).
stable(A):- fixed(B),centerDuring(B,A).
stable(A):- mobile(B),lessStarts(B,A).
"
2.7762598991394043,"stable(A):- fixed(A).
stable(A):- fixed(B),mostOverlapsMost(B,A).
stable(A):- fixed(B),centerDuring(B,A).
stable(A):- mobile(B),lessStarts(B,A).
"
5.9382712841033936,"stable(A):- fixed(A).
stable(A):- fixed(B),centerDuring(B,A).
stable(A):- fixed(B),mostOverlapsMost(B,A).
stable(A):- object(B),lessStarts(B,A).
stable(A):- mobile(A),meetsI(A,B),duringY(B,A).
"
6.373986482620239,"stable(A):- fixed(A).
stable(A):- fixed(B),centerDuring(B,A).
stable(A):- fixed(B),mostOverlapsMost(B,A).
stable(A):- mobile(B),lessStarts(B,A).
stable(A):- mobile(A),meetsI(A,B),duringY(B,A).
stable(A):- mobile(A),meetsI(A,B),finishesY(B,A).
"
6.59485936164856,"stable(A):- fixed(A).
stable(A):- fixed(B),centerDuring(B,A).
stable(A):- fixed(B),mostOverlapsMost(B,A).
stable(A):- mobile(B),lessStarts(B,A).
stable(A):- mobile(A),meetsI(A,B),duringY(B,A).
stable(A):- mobile(A),meetsI(A,B),finishesY(B,A).
stable(A):- mobile(A),meetsI(A,B),finishesYI(B,A).
"
7.229374885559082,"stable(A):- fixed(A).
stable(A):- fixed(B),centerDuring(B,A).
stable(A):- fixed(B),mostOverlapsMost(B,A).
stable(A):- object(B),lessStarts(B,A).
stable(A):- mobile(A),meetsI(A,B),duringY(B,A).
stable(A):- mobile(A),meetsI(A,B),supports(B,A).
stable(A):- mobile(A),meetsI(A,B),finishesY(B,A).
stable(A):- mobile(A),meetsI(A,B),finishesYI(B,A).
"
7.925993919372559,"stable(A):- fixed(A).
stable(A):- fixed(B),centerDuring(B,A).
stable(A):- fixed(B),mostOverlapsMost(B,A).
stable(A):- mobile(B),lessStarts(B,A).
stable(A):- mobile(A),meetsI(A,B),overlapsYI(B,A).
stable(A):- mobile(A),meetsI(A,B),duringY(B,A).
stable(A):- mobile(A),meetsI(A,B),supports(B,A).
stable(A):- mobile(A),meetsI(A,B),finishesYI(B,A).
"
11.747696876525879,"stable(A):- fixed(A).
stable(A):- fixed(B),centerDuring(B,A).
stable(A):- fixed(B),mostOverlapsMost(B,A).
stable(A):- mobile(B),lessStarts(B,A).
stable(A):- mobile(A),meetsI(A,B),overlapsYI(B,A).
stable(A):- mobile(A),meetsI(A,B),duringY(B,A).
stable(A):- mobile(B),startsY(B,A),meetsI(A,B).
stable(A):- mobile(A),meetsI(A,B),supports(B,A).
stable(A):- mobile(A),meetsI(A,B),finishesYI(B,A).
"
