time,program
1.4470844268798828,"supports(A,B):- mobile(B),centerDuring(B,A).
"
1.5559401512145996,"supports(A,B):- mobile(B),startsYI(B,A).
supports(A,B):- mobile(B),centerDuring(B,A).
"
1.7723069190979004,"supports(A,B):- mobile(B),startsYI(B,A).
supports(A,B):- mobile(B),centerDuring(B,A).
supports(A,B):- mobile(A),leftDuringI(A,B).
"
1.790318250656128,"supports(A,B):- mobile(B),startsYI(B,A).
supports(A,B):- mobile(B),centerDuring(B,A).
supports(A,B):- mobile(A),leftDuringI(A,B).
supports(A,B):- mobile(A),lessOverlapsMost(A,B).
"
147.8244183063507,"supports(A,B):- object(A),leftDuringI(A,B).
supports(A,B):- mobile(A),lessOverlapsMost(A,B).
supports(A,B):- mobile(B),startsYI(B,A).
supports(A,B):- mobile(B),centerDuring(B,A).
supports(A,B):- object(A),mostOverlapsMost(A,C),lessStartsI(C,B).
"
150.40470814704895,"supports(A,B):- mobile(A),leftDuringI(A,B).
supports(A,B):- mobile(A),lessOverlapsMost(A,B).
supports(A,B):- mobile(B),startsYI(B,A).
supports(A,B):- mobile(B),centerDuring(B,A).
supports(A,B):- object(A),mostOverlapsMost(A,C),lessStartsI(C,B).
supports(A,B):- object(A),centerDuringI(A,C),rightDuringI(C,B).
"
151.597909450531,"supports(A,B):- mobile(A),leftDuringI(A,B).
supports(A,B):- mobile(A),lessOverlapsMost(A,B).
supports(A,B):- mobile(B),startsYI(B,A).
supports(A,B):- mobile(B),centerDuring(B,A).
supports(A,B):- object(A),mostOverlapsMost(A,C),lessStartsI(C,B).
supports(A,B):- object(A),centerDuring(A,C),lessOverlapsMostI(C,B).
supports(A,B):- object(A),centerDuringI(A,C),rightDuringI(C,B).
"
151.6190733909607,"supports(A,B):- mobile(A),leftDuringI(A,B).
supports(A,B):- mobile(A),lessOverlapsMost(A,B).
supports(A,B):- mobile(B),startsYI(B,A).
supports(A,B):- mobile(B),centerDuring(B,A).
supports(A,B):- object(A),mostOverlapsMost(A,C),lessStartsI(C,B).
supports(A,B):- object(A),centerDuring(A,C),lessOverlapsMostI(C,B).
supports(A,B):- object(A),rightDuringI(A,C),lessOverlapsMostI(C,B).
supports(A,B):- object(A),centerDuringI(A,C),rightDuringI(C,B).
"
151.63305354118347,"supports(A,B):- mobile(A),leftDuringI(A,B).
supports(A,B):- mobile(A),lessOverlapsMost(A,B).
supports(A,B):- mobile(B),startsYI(B,A).
supports(A,B):- mobile(B),centerDuring(B,A).
supports(A,B):- object(A),lessStartsI(A,C),lessOverlapsMostI(C,B).
supports(A,B):- object(A),mostOverlapsMost(A,C),lessStartsI(C,B).
supports(A,B):- object(A),centerDuring(A,C),lessOverlapsMostI(C,B).
supports(A,B):- object(A),rightDuringI(A,C),lessOverlapsMostI(C,B).
supports(A,B):- object(A),centerDuringI(A,C),rightDuringI(C,B).
"
151.65809273719788,"supports(A,B):- mobile(A),leftDuringI(A,B).
supports(A,B):- mobile(A),lessOverlapsMost(A,B).
supports(A,B):- mobile(B),startsYI(B,A).
supports(A,B):- mobile(B),centerDuring(B,A).
supports(A,B):- object(A),lessStartsI(A,C),lessOverlapsMostI(C,B).
supports(A,B):- object(A),mostOverlapsMost(A,C),lessStartsI(C,B).
supports(A,B):- object(A),mostOverlapsLess(A,C),lessOverlapsMostI(C,B).
supports(A,B):- object(A),centerDuring(A,C),lessOverlapsMostI(C,B).
supports(A,B):- object(A),rightDuringI(A,C),lessOverlapsMostI(C,B).
supports(A,B):- object(A),centerDuringI(A,C),rightDuringI(C,B).
"
153.94660782814026,"supports(A,B):- object(A),leftDuringI(A,B).
supports(A,B):- mobile(A),lessOverlapsMost(A,B).
supports(A,B):- mobile(B),startsYI(B,A).
supports(A,B):- mobile(B),centerDuring(B,A).
supports(A,B):- object(A),lessStartsI(A,C),lessOverlapsMostI(C,B).
supports(A,B):- object(A),leftDuringI(A,C),meets(C,B).
supports(A,B):- object(A),mostOverlapsMost(A,C),lessStartsI(C,B).
supports(A,B):- object(A),mostOverlapsLess(A,C),lessOverlapsMostI(C,B).
supports(A,B):- object(A),centerDuring(A,C),lessOverlapsMostI(C,B).
supports(A,B):- object(A),rightDuringI(A,C),lessOverlapsMostI(C,B).
supports(A,B):- object(A),centerDuringI(A,C),rightDuringI(C,B).
"
154.06637263298035,"supports(A,B):- mobile(A),leftDuringI(A,B).
supports(A,B):- mobile(A),lessOverlapsMost(A,B).
supports(A,B):- mobile(B),startsYI(B,A).
supports(A,B):- mobile(B),centerDuring(B,A).
supports(A,B):- object(A),lessStartsI(A,C),lessOverlapsMostI(C,B).
supports(A,B):- object(A),leftDuringI(A,C),meets(C,B).
supports(A,B):- object(A),lessOverlapsLessI(A,C),meets(C,B).
supports(A,B):- object(A),mostOverlapsMost(A,C),lessStartsI(C,B).
supports(A,B):- object(A),mostOverlapsLess(A,C),lessOverlapsMostI(C,B).
supports(A,B):- object(A),centerDuring(A,C),lessOverlapsMostI(C,B).
supports(A,B):- object(A),rightDuringI(A,C),lessOverlapsMostI(C,B).
supports(A,B):- object(A),centerDuringI(A,C),rightDuringI(C,B).
"
154.0949981212616,"supports(A,B):- object(A),leftDuringI(A,B).
supports(A,B):- mobile(A),lessOverlapsMost(A,B).
supports(A,B):- mobile(B),startsYI(B,A).
supports(A,B):- mobile(B),centerDuring(B,A).
supports(A,B):- object(A),lessStartsI(A,C),lessOverlapsMostI(C,B).
supports(A,B):- object(A),leftDuringI(A,C),meets(C,B).
supports(A,B):- object(A),lessOverlapsLessI(A,C),meets(C,B).
supports(A,B):- object(A),mostOverlapsMost(A,C),lessStartsI(C,B).
supports(A,B):- object(A),mostOverlapsLess(A,C),lessOverlapsMostI(C,B).
supports(A,B):- object(A),centerDuring(A,C),lessOverlapsMostI(C,B).
supports(A,B):- object(A),rightDuringI(A,C),lessOverlapsMostI(C,B).
supports(A,B):- object(A),lessStartsI(A,C),meets(C,B).
supports(A,B):- object(A),centerDuringI(A,C),rightDuringI(C,B).
"
154.17079639434814,"supports(A,B):- mobile(A),leftDuringI(A,B).
supports(A,B):- mobile(A),lessOverlapsMost(A,B).
supports(A,B):- mobile(B),startsYI(B,A).
supports(A,B):- mobile(B),centerDuring(B,A).
supports(A,B):- object(A),lessStartsI(A,C),lessOverlapsMostI(C,B).
supports(A,B):- object(A),leftDuringI(A,C),meets(C,B).
supports(A,B):- object(A),lessOverlapsLessI(A,C),meets(C,B).
supports(A,B):- object(A),mostOverlapsMost(A,C),lessStartsI(C,B).
supports(A,B):- object(A),mostOverlapsLess(A,C),lessOverlapsMostI(C,B).
supports(A,B):- object(A),centerDuring(A,C),lessOverlapsMostI(C,B).
supports(A,B):- object(A),lessFinishes(A,C),lessOverlapsMost(C,B).
supports(A,B):- object(A),rightDuringI(A,C),lessOverlapsMostI(C,B).
supports(A,B):- object(A),lessStartsI(A,C),meets(C,B).
supports(A,B):- object(A),centerDuringI(A,C),rightDuringI(C,B).
"
154.41019916534424,"supports(A,B):- object(A),leftDuringI(A,B).
supports(A,B):- mobile(A),lessOverlapsMost(A,B).
supports(A,B):- mobile(B),startsYI(B,A).
supports(A,B):- mobile(B),centerDuring(B,A).
supports(A,B):- object(A),lessStartsI(A,C),lessOverlapsMostI(C,B).
supports(A,B):- object(A),leftDuringI(A,C),meets(C,B).
supports(A,B):- object(A),lessOverlapsLessI(A,C),meets(C,B).
supports(A,B):- object(A),mostOverlapsMost(A,C),lessStartsI(C,B).
supports(A,B):- object(A),mostOverlapsLess(A,C),lessOverlapsMostI(C,B).
supports(A,B):- object(A),centerDuring(A,C),lessOverlapsMostI(C,B).
supports(A,B):- object(A),lessFinishes(A,C),lessOverlapsMost(C,B).
supports(A,B):- object(A),rightDuringI(A,C),lessOverlapsMostI(C,B).
supports(A,B):- object(A),lessStartsI(A,C),meets(C,B).
supports(A,B):- object(A),centerDuringI(A,C),rightDuringI(C,B).
supports(A,B):- object(A),mostFinishesI(A,C),mostOverlapsMostI(C,B).
"
