time,program
0.438678503036499,"supports(A,B):- mobile(A),lessStartsI(A,B).
"
0.46439290046691895,"supports(A,B):- mobile(A),lessFinishes(A,B).
supports(A,B):- mobile(A),lessStartsI(A,B).
"
0.6384506225585938,"supports(A,B):- mobile(A),lessStartsI(A,B).
supports(A,B):- object(B),lessFinishesI(B,A).
"
0.7051601409912109,"supports(A,B):- object(B),lessStarts(B,A).
supports(A,B):- object(B),lessFinishesI(B,A).
"
1.4739136695861816,"supports(A,B):- object(B),lessStarts(B,A).
supports(A,B):- mobile(B),leftDuringI(B,A).
supports(A,B):- object(B),lessFinishesI(B,A).
"
1.5381073951721191,"supports(A,B):- object(B),lessStarts(B,A).
supports(A,B):- fixed(A),mostOverlapsLessI(A,B).
supports(A,B):- mobile(B),leftDuringI(B,A).
supports(A,B):- object(B),lessFinishesI(B,A).
"
1.6044139862060547,"supports(A,B):- object(B),lessStarts(B,A).
supports(A,B):- fixed(A),mostOverlapsLessI(A,B).
supports(A,B):- mobile(B),leftDuringI(B,A).
supports(A,B):- object(B),lessFinishesI(B,A).
supports(A,B):- fixed(A),lessOverlapsMost(A,B).
"
1.622666835784912,"supports(A,B):- object(B),lessStarts(B,A).
supports(A,B):- fixed(A),mostOverlapsLessI(A,B).
supports(A,B):- fixed(A),overlapsY(A,B).
supports(A,B):- mobile(B),leftDuringI(B,A).
supports(A,B):- object(B),lessFinishesI(B,A).
supports(A,B):- fixed(A),lessOverlapsMost(A,B).
"
1.6981689929962158,"supports(A,B):- fixed(A),lessFinishesI(A,B).
supports(A,B):- object(B),lessStarts(B,A).
supports(A,B):- fixed(A),mostOverlapsLessI(A,B).
supports(A,B):- fixed(A),overlapsY(A,B).
supports(A,B):- mobile(B),leftDuringI(B,A).
supports(A,B):- object(B),lessFinishesI(B,A).
supports(A,B):- fixed(A),lessOverlapsMost(A,B).
"
1.7548606395721436,"supports(A,B):- fixed(A),lessFinishesI(A,B).
supports(A,B):- object(B),lessStarts(B,A).
supports(A,B):- fixed(A),mostOverlapsLessI(A,B).
supports(A,B):- fixed(A),overlapsY(A,B).
supports(A,B):- mobile(B),leftDuringI(B,A).
supports(A,B):- fixed(A),mostOverlapsMost(A,B).
supports(A,B):- object(B),lessFinishesI(B,A).
supports(A,B):- fixed(A),lessOverlapsMost(A,B).
"
1.774388313293457,"supports(A,B):- object(B),lessStarts(B,A).
supports(A,B):- fixed(A),mostOverlapsLessI(A,B).
supports(A,B):- fixed(A),overlapsY(A,B).
supports(A,B):- fixed(A),mostOverlapsMost(A,B).
supports(A,B):- object(B),lessFinishesI(B,A).
supports(A,B):- fixed(A),lessFinishesI(A,B).
supports(A,B):- fixed(A),mostFinishesI(A,B).
supports(A,B):- mobile(B),leftDuringI(B,A).
supports(A,B):- fixed(A),lessOverlapsMost(A,B).
"
1.8157904148101807,"supports(A,B):- object(B),lessStarts(B,A).
supports(A,B):- fixed(A),mostOverlapsMostI(A,B).
supports(A,B):- fixed(A),mostOverlapsLessI(A,B).
supports(A,B):- fixed(A),overlapsY(A,B).
supports(A,B):- fixed(A),mostOverlapsMost(A,B).
supports(A,B):- object(B),lessFinishesI(B,A).
supports(A,B):- fixed(A),lessFinishesI(A,B).
supports(A,B):- fixed(A),mostFinishesI(A,B).
supports(A,B):- mobile(B),leftDuringI(B,A).
supports(A,B):- fixed(A),lessOverlapsMost(A,B).
"
1.96589994430542,"supports(A,B):- object(B),lessStarts(B,A).
supports(A,B):- fixed(A),mostOverlapsMostI(A,B).
supports(A,B):- fixed(A),mostOverlapsLessI(A,B).
supports(A,B):- fixed(A),overlapsY(A,B).
supports(A,B):- fixed(A),mostOverlapsMost(A,B).
supports(A,B):- object(B),lessFinishesI(B,A).
supports(A,B):- fixed(A),lessFinishesI(A,B).
supports(A,B):- fixed(A),mostFinishesI(A,B).
supports(A,B):- mobile(B),leftDuringI(B,A).
supports(A,B):- fixed(A),lessOverlapsMost(A,B).
supports(A,B):- object(B),fixed(C),lessStarts(C,A).
"
2.3083407878875732,"supports(A,B):- object(B),lessStarts(B,A).
supports(A,B):- fixed(A),mostOverlapsMostI(A,B).
supports(A,B):- fixed(A),mostOverlapsLessI(A,B).
supports(A,B):- fixed(A),overlapsY(A,B).
supports(A,B):- fixed(A),mostOverlapsMost(A,B).
supports(A,B):- object(B),lessFinishesI(B,A).
supports(A,B):- fixed(A),lessFinishesI(A,B).
supports(A,B):- fixed(A),mostFinishesI(A,B).
supports(A,B):- mobile(B),leftDuringI(B,A).
supports(A,B):- fixed(A),lessOverlapsMost(A,B).
supports(A,B):- object(B),fixed(C),lessFinishes(C,A).
supports(A,B):- object(B),fixed(C),lessStarts(C,A).
"
3.0438756942749023,"supports(A,B):- object(B),lessStarts(B,A).
supports(A,B):- fixed(A),mostOverlapsMostI(A,B).
supports(A,B):- fixed(A),mostOverlapsLessI(A,B).
supports(A,B):- fixed(A),overlapsY(A,B).
supports(A,B):- fixed(A),mostOverlapsMost(A,B).
supports(A,B):- object(B),lessFinishesI(B,A).
supports(A,B):- fixed(A),lessFinishesI(A,B).
supports(A,B):- fixed(A),mostFinishesI(A,B).
supports(A,B):- mobile(B),leftDuringI(B,A).
supports(A,B):- fixed(A),lessOverlapsMost(A,B).
supports(A,B):- object(B),fixed(C),lessFinishes(C,A).
supports(A,B):- object(B),fixed(C),lessOverlapsMostI(C,A).
"
7.6526198387146,"supports(A,B):- object(B),lessStarts(B,A).
supports(A,B):- fixed(A),mostOverlapsLessI(A,B).
supports(A,B):- fixed(A),mostOverlapsMost(A,B).
supports(A,B):- object(B),lessFinishesI(B,A).
supports(A,B):- fixed(A),mostFinishesI(A,B).
supports(A,B):- mobile(B),leftDuringI(B,A).
supports(A,B):- fixed(A),lessOverlapsMost(A,B).
supports(A,B):- object(B),fixed(C),lessFinishes(C,A).
supports(A,B):- mobile(B),fixed(C),overlapsYI(C,A).
supports(A,B):- object(B),fixed(C),lessStarts(C,A).
supports(A,B):- fixed(C),fixed(A),lessFinishesI(C,B).
"
9.262652158737183,"supports(A,B):- object(B),lessStarts(B,A).
supports(A,B):- fixed(A),mostOverlapsLessI(A,B).
supports(A,B):- fixed(A),mostOverlapsMost(A,B).
supports(A,B):- object(B),lessFinishesI(B,A).
supports(A,B):- fixed(A),mostFinishesI(A,B).
supports(A,B):- mobile(B),leftDuringI(B,A).
supports(A,B):- fixed(A),lessOverlapsMost(A,B).
supports(A,B):- object(B),fixed(C),lessOverlapsMostI(C,A).
supports(A,B):- mobile(B),fixed(C),overlapsYI(C,A).
supports(A,B):- fixed(C),rightDuringI(C,A),mostOverlapsLessI(A,B).
supports(A,B):- mobile(B),fixed(C),leftDuring(C,A).
supports(A,B):- fixed(C),fixed(A),lessFinishesI(C,B).
"
10.102891445159912,"supports(A,B):- object(B),lessStarts(B,A).
supports(A,B):- fixed(A),mostOverlapsLessI(A,B).
supports(A,B):- fixed(A),mostOverlapsMost(A,B).
supports(A,B):- object(B),lessFinishesI(B,A).
supports(A,B):- fixed(A),mostFinishesI(A,B).
supports(A,B):- mobile(B),leftDuringI(B,A).
supports(A,B):- fixed(A),lessOverlapsMost(A,B).
supports(A,B):- object(B),fixed(C),lessFinishes(C,A).
supports(A,B):- object(B),fixed(C),lessOverlapsMostI(C,A).
supports(A,B):- mobile(B),fixed(C),overlapsYI(C,A).
supports(A,B):- fixed(C),rightDuringI(C,A),mostOverlapsLessI(A,B).
supports(A,B):- fixed(C),startsY(C,A),mostOverlapsLessI(A,B).
supports(A,B):- fixed(C),fixed(A),lessFinishesI(C,B).
"
10.813765048980713,"supports(A,B):- fixed(A),mostOverlapsMost(A,B).
supports(A,B):- fixed(A),mostFinishesI(A,B).
supports(A,B):- mobile(B),leftDuringI(B,A).
supports(A,B):- fixed(A),lessOverlapsMost(A,B).
supports(A,B):- object(B),lessStarts(B,A).
supports(A,B):- object(B),lessFinishesI(B,A).
supports(A,B):- object(B),fixed(C),lessOverlapsMostI(C,A).
supports(A,B):- fixed(C),onI(C,A),mostOverlapsLessI(A,B).
supports(A,B):- fixed(C),fixed(A),lessFinishesI(C,B).
supports(A,B):- mobile(B),fixed(C),overlapsYI(C,A).
supports(A,B):- fixed(C),rightDuringI(C,A),mostOverlapsLessI(A,B).
supports(A,B):- fixed(C),centerDuringI(C,A),mostOverlapsLessI(A,B).
supports(A,B):- mobile(B),fixed(C),leftDuring(C,A).
"
