time,program
1.2705631256103516,"supports(A,B):- mobile(B),lessStarts(B,A).
"
1.270622730255127,"supports(A,B):- mobile(B),lessStarts(B,A).
supports(A,B):- mobile(B),leftDuringI(B,A).
"
1.290534496307373,"supports(A,B):- mobile(B),lessStarts(B,A).
supports(A,B):- mobile(B),lessOverlapsMostI(B,A).
supports(A,B):- mobile(B),leftDuringI(B,A).
"
1.2981345653533936,"supports(A,B):- mobile(B),lessStartsI(B,A).
supports(A,B):- mobile(B),lessStarts(B,A).
supports(A,B):- mobile(B),lessOverlapsMostI(B,A).
supports(A,B):- mobile(B),leftDuringI(B,A).
"
11.830785989761353,"supports(A,B):- mobile(B),lessStartsI(B,A).
supports(A,B):- mobile(B),lessStarts(B,A).
supports(A,B):- mobile(B),lessOverlapsMostI(B,A).
supports(A,B):- object(A),leftDuringI(A,B).
supports(A,B):- mobile(B),leftDuringI(B,A).
"
33.93199610710144,"supports(A,B):- mobile(B),lessStarts(B,A).
supports(A,B):- object(A),leftDuringI(A,B).
supports(A,B):- mobile(B),leftDuringI(B,A).
supports(A,B):- mobile(B),lessStartsI(B,A).
supports(A,B):- fixed(A),mostOverlapsLessI(A,B).
supports(A,B):- mobile(B),lessOverlapsMostI(B,A).
"
33.947035789489746,"supports(A,B):- mobile(B),lessStarts(B,A).
supports(A,B):- object(A),leftDuringI(A,B).
supports(A,B):- mobile(B),leftDuringI(B,A).
supports(A,B):- mobile(B),lessStartsI(B,A).
supports(A,B):- fixed(A),mostOverlapsLessI(A,B).
supports(A,B):- mobile(B),lessOverlapsMostI(B,A).
supports(A,B):- fixed(A),lessFinishesI(A,B).
"
33.969221353530884,"supports(A,B):- mobile(B),lessStarts(B,A).
supports(A,B):- object(A),leftDuringI(A,B).
supports(A,B):- fixed(A),rightDuringI(A,B).
supports(A,B):- mobile(B),leftDuringI(B,A).
supports(A,B):- mobile(B),lessStartsI(B,A).
supports(A,B):- fixed(A),mostOverlapsLessI(A,B).
supports(A,B):- mobile(B),lessOverlapsMostI(B,A).
supports(A,B):- fixed(A),lessFinishesI(A,B).
"
33.99217128753662,"supports(A,B):- object(A),leftDuringI(A,B).
supports(A,B):- mobile(B),lessOverlapsMostI(B,A).
supports(A,B):- mobile(B),lessStarts(B,A).
supports(A,B):- mobile(B),leftDuringI(B,A).
supports(A,B):- mobile(B),lessStartsI(B,A).
supports(A,B):- fixed(A),startsY(A,B).
"
52.51105499267578,"supports(A,B):- mobile(A),centerDuringI(A,B).
supports(A,B):- object(A),leftDuringI(A,B).
supports(A,B):- mobile(B),lessOverlapsMostI(B,A).
supports(A,B):- mobile(B),lessStarts(B,A).
supports(A,B):- mobile(B),leftDuringI(B,A).
supports(A,B):- mobile(B),lessStartsI(B,A).
supports(A,B):- fixed(A),startsY(A,B).
"
139.3751561641693,"supports(A,B):- mobile(A),centerDuringI(A,B).
supports(A,B):- object(A),leftDuringI(A,B).
supports(A,B):- mobile(B),lessOverlapsMostI(B,A).
supports(A,B):- mobile(B),lessStarts(B,A).
supports(A,B):- mobile(B),leftDuringI(B,A).
supports(A,B):- mobile(B),lessStartsI(B,A).
supports(A,B):- fixed(A),startsY(A,B).
supports(A,B):- object(A),mostOverlapsMost(A,C),mostOverlapsMost(C,B).
"
139.39714217185974,"supports(A,B):- mobile(A),centerDuringI(A,B).
supports(A,B):- object(A),leftDuringI(A,B).
supports(A,B):- mobile(B),lessOverlapsMostI(B,A).
supports(A,B):- mobile(B),lessStarts(B,A).
supports(A,B):- mobile(B),leftDuringI(B,A).
supports(A,B):- mobile(B),lessStartsI(B,A).
supports(A,B):- fixed(A),startsY(A,B).
supports(A,B):- object(A),mostOverlapsMost(A,C),mostOverlapsMost(C,B).
supports(A,B):- object(A),mostOverlapsMost(A,C),lessOverlapsMostI(C,B).
"
